timestamp,machine_id,machine_type,line_id,shift,operator_id,product_type,temperature,vibration_level,power_consumption,pressure,material_flow_rate,cycle_time,error_rate,machine_age_hours,last_maintenance_hours,oil_level,lubrication_status,units_produced,downtime,ambient_temperature,humidity,noise_level_db
2025-03-11 03:11:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,76.59479641499178,2.285738591160851,22.15555517039689,5.671050176862454,18.37254801877928,114.352572112023,0.918817596483511,12505.1,1.3026,74.69,Good,1,0,23.88,75.5,86.6
2025-03-11 03:12:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,80.94401059152572,2.506756680095504,17.93394947256088,4.493347201957356,18.29660410171171,121.565617085965,0.8831290274148323,6105.03,0.7348,73.87,Good,0,0,24.62,79.8,89.4
2025-03-11 03:13:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,77.76552857253722,2.500976834421392,16.99269947924881,4.604139613534255,20.60786003832372,123.337924802383,0.8570065044301919,8304.55,0.6012,31.36,Critical,0,0,28.35,82.6,88.3
2025-03-11 03:14:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,71.4452731991206,2.367184625943802,17.65525008509267,4.72535818726072,19.22048828269454,111.0277820745555,0.8282313346623398,6105.05,0.7515,73.39,Good,0,41,23.39,77.7,91.1
2025-03-11 03:15:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,73.99695627165003,1.94071385966121,19.4294634550354,4.661724275421391,16.1325607247892,114.3936020425911,0.7846028252542369,12505.12,1.3193,74.18,Good,0,39,22.44,74.5,82.5
2025-03-11 03:16:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,76.79301174708178,1.890427706753046,20.55571331006103,4.892840506336601,20.66728733089748,124.4407866087172,0.7949554058434314,8304.57,0.6179,28.23,Critical,0,39,22.83,74.6,89.3
2025-03-11 03:17:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,78.28257930004567,1.498649068251781,19.14097466172714,4.716488718911401,19.94260807630377,124.3802288833596,0.7041084868131969,12505.13,1.336,74.95,Good,0,35,26.36,60.2,74.4
2025-03-11 03:18:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,77.18485023073829,2.610762060554538,18.20344641694354,4.672263362906171,22.02000950210172,112.257084831893,0.8968277868088615,6105.07,0.7682,74.9,Good,0,44,24.11,71.4,86.8
2025-03-11 03:19:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,90.49309367445284,6.776287723718607,31.48458507526223,5.463388798589331,20.55968359563652,123.9751072963459,1.0,6105.08,0.0,69.85,Low,0,0,24.76,79.7,88.9
2025-03-11 03:20:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,71.50537679910006,1.852412928539155,17.37432705389696,5.489517449005266,17.78198960553456,120.4765169957681,0.7415474999540064,6105.1,0.0167,74.62,Good,0,37,26.14,79.8,78.4
2025-03-11 03:21:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,77.7914795476204,2.39841706669609,20.06183867673381,5.379718599350126,16.65548503890503,123.9050447730358,0.8926982798644207,12505.15,1.3527,70.43,Good,0,44,24.76,71.3,76.6
2025-03-11 03:22:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,71.90881140883243,1.708170644972,17.42387440329744,5.209599582233731,18.92079142349309,116.8273933828303,0.7024080722796517,8304.58,0.6346,29.29,Critical,0,0,25.31,75.8,97.5
2025-03-11 03:23:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,91.35179691465132,4.531002325783868,26.31313842019938,5.037097226311821,19.06233886895952,123.2259174824045,1.0,8304.6,0.0,31.73,Critical,0,0,25.8,74.1,104.3
2025-03-11 03:24:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,77.08343963544584,1.94821125971275,17.7728748704191,4.801187723733636,21.41473880150025,124.2191438724281,0.7725040927539644,12505.17,1.3694,70.62,Good,1,0,24.35,78.4,96.4
2025-03-11 03:25:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,78.6276790417332,2.19160314196409,17.88829563469438,4.618736998097964,19.98669360156564,118.2433253227214,0.8389245136657055,8304.62,0.0167,32.18,Critical,0,0,24.75,86.0,68.1
2025-03-11 03:26:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,83.8202657187392,7.255777176742438,26.25893892858984,5.145198281373075,21.70053274714776,120.0887627308664,1.0,12505.18,0.0,74.64,Good,0,0,25.36,78.5,82.3
2025-03-11 03:27:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,81.21131061441206,1.564721632666633,20.68970806236139,4.530547842981281,18.01275041644605,116.7573918524767,0.7722016994017203,8304.63,0.0334,30.31,Critical,0,0,26.3,71.6,86.0
2025-03-11 03:28:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,91.20103261552302,7.208527883500306,23.0795610207702,4.602431628329843,21.44789657657067,128.2581947434294,1.0,15204.5,0.0,91.08,Good,0,50,23.81,74.6,106.8
2025-03-11 03:29:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,79.12761542225242,2.314659242562608,16.51953549490258,5.461165302481924,21.08148373014638,119.3986403033712,0.8241560600829335,15204.52,0.0167,92.76,Good,1,0,20.47,82.0,92.0
2025-03-11 03:30:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,76.99046411951542,1.991235078243804,22.24198713169022,5.760259616688835,16.97264883285321,115.3898783741141,0.8682483469752591,6105.12,0.0334,73.36,Good,1,0,26.02,68.0,94.2
2025-03-11 03:31:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,79.12062106288012,2.232534536476726,19.95569512930867,5.157318055266592,21.98392676189116,116.4208704306262,0.891555356215678,15204.53,0.0334,96.92,Good,0,0,26.39,71.9,84.4
2025-03-11 03:32:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,75.26240484992165,1.686341154297784,13.22977260261393,5.442582860917858,20.14018773764953,120.6338530057106,0.6227876618047019,15204.55,0.0501,94.82,Good,0,31,25.3,78.5,88.9
2025-03-11 03:33:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,79.95178287783482,1.992121762019044,16.86948252157919,4.901660673022406,20.58806675580276,123.7666558588911,0.7785551934987212,15204.57,0.0668,92.59,Good,0,38,25.4,81.5,95.5
2025-03-11 03:34:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,82.33559193063341,1.812646863473427,14.37602132487589,4.464930325564926,18.70265583135737,113.3208657742474,0.6782450017224964,12505.2,0.0167,73.45,Good,0,0,24.15,78.0,98.3
2025-03-11 03:35:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,80.6010142744882,2.224094252031413,16.09861861316949,5.244868647447434,21.91287051938296,129.2383000147123,0.8022183702626973,15204.58,0.0835,94.27,Good,0,0,25.75,72.0,95.8
2025-03-11 03:36:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,75.20240853201739,2.009447468678599,11.72297066753192,5.227715729308025,18.2212215061417,121.5433764702781,0.680693561742336,15204.6,0.1002,95.7,Good,0,0,26.28,77.7,80.4
2025-03-11 03:37:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,78.4775012401479,2.207022102900984,17.72602084461212,5.028667421552098,21.24813802756092,122.3322798648471,0.8457701582076788,6105.13,0.0501,70.3,Good,0,42,25.08,77.1,78.1
2025-03-11 03:38:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,85.30368622353842,5.763274513779846,22.34844940041545,4.903049816757956,21.23091121386301,119.5140522808828,1.0,15204.62,0.0,95.58,Good,0,50,28.74,76.8,84.5
2025-03-11 03:39:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,79.11448691563358,,18.11981051359288,5.384884231432439,18.53874885774166,120.0962948367556,0.81961942242503,15204.63,0.0167,94.26,Good,0,40,22.65,74.5,85.7
2025-03-11 03:40:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,,2.081935530288093,14.74975748223495,4.60570678662901,22.97506039913386,119.258584310363,0.7263328553669232,8304.65,0.0501,33.04,Critical,0,0,25.24,75.3,74.3
2025-03-11 03:41:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,71.79193365728801,1.700536322446578,18.16582370634408,4.690487768443737,20.34729272032628,125.0889798451798,0.7188789298607954,6105.15,0.0668,71.71,Good,1,0,23.24,70.5,91.2
2025-03-11 03:42:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,73.91806449103639,1.99916416679993,17.17016744375935,4.596757397295828,20.98083891540654,119.9603570627332,0.7481315982501477,6105.17,0.0835,73.45,Good,1,0,26.32,87.4,81.3
2025-03-11 03:43:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,76.55603267943115,1.84007287939525,21.00390593037719,5.033989185054331,17.70931880699636,123.8352510924636,0.7907726390830373,6105.18,0.1002,75.24,Good,0,39,22.63,75.8,93.7
2025-03-11 03:44:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,76.50490347512897,1.896780812988732,20.82271372349125,4.564842795156297,23.17659500451285,117.8307623832371,0.8248525808837562,6105.2,0.1169,70.26,Good,1,0,23.0,77.7,74.2
2025-03-11 03:45:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,73.781085257184,1.887639754774925,19.57069120602057,4.726303127793902,18.16316458966237,120.9782026415616,0.8094712014364809,6105.22,0.1336,75.26,Good,0,40,24.05,73.9,94.2
2025-03-11 03:46:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,78.57848559838595,1.706022327565327,17.34677243867758,4.717697775109121,21.53732964914889,115.9803982788029,0.6899466412773849,6105.23,0.1503,73.77,Good,0,34,25.4,79.2,72.0
2025-03-11 03:47:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,78.16800358403991,1.412798423259803,21.97076079052058,4.895756667066417,18.50784242310246,126.0826411627477,0.7503066152834643,12505.22,0.0334,70.05,Good,0,37,24.11,68.5,87.0
2025-03-11 03:48:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,76.8328087081718,1.79955708550167,14.89392944432036,4.405050221438409,19.07151679572848,115.8312637964044,0.6763780620478826,15204.65,0.0334,92.82,Good,0,0,24.12,66.3,80.4
2025-03-11 03:49:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,75.15027495052125,2.058013835577248,15.19288274087267,5.034881996814907,21.18313106582817,118.3751027786934,0.760084682060784,6105.25,0.167,73.88,Good,1,0,24.73,74.8,84.4
2025-03-11 03:50:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,80.565804177135,1.595546886371753,17.83243380022187,5.498921460265871,21.54132907051273,118.4251979377263,0.6830273997228323,15204.67,0.0501,91.41,Good,0,34,24.64,85.3,71.9
2025-03-11 03:51:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,82.38793748403918,2.004704670941488,22.50807621784224,5.054196548926705,18.09307362632885,118.2302430616312,0.8792740587956196,15204.68,0.0668,94.5,Good,0,43,27.23,81.0,89.6
2025-03-11 03:52:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,75.97306504012366,2.570080527293289,17.59532218625982,5.616528457920529,21.63570825358549,123.6124788472147,0.914468584533594,12505.23,0.0501,71.71,Good,0,0,26.03,71.0,75.5
2025-03-11 03:53:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,75.5892820870878,2.306916966575672,17.63350951358144,5.53359927435077,21.56747074269979,118.4167111763168,0.8313052319100162,6105.27,0.1837,73.36,Good,0,41,24.51,77.6,88.1
2025-03-11 03:54:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,78.90143918167722,2.493062452736159,15.11617928777638,5.311094018899142,18.59306988673266,126.9696226527054,0.8380249218674347,8304.67,0.0668,27.53,Critical,0,0,28.15,71.8,75.5
2025-03-11 03:55:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,76.35576139308925,2.117338363079818,19.89185917054076,5.029874337054754,22.39797139038667,115.9076245693492,0.8654274137787829,12505.25,0.0668,74.86,Good,0,0,25.74,77.1,76.2
2025-03-11 03:56:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,86.96308024701678,7.270062676545896,27.5831152185364,5.009000155298176,17.81471355762794,120.8468873497135,1.0,8304.68,0.0,33.1,Critical,0,0,23.55,77.5,89.3
2025-03-11 03:57:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,,1.782810580859664,19.57815040279982,5.305519908945304,19.06284112583357,116.121070053437,0.7977514832410294,15204.7,0.0835,96.81,Good,0,39,25.38,79.6,94.5
2025-03-11 03:58:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,71.70788131047529,1.806697919893405,16.74155865430528,4.843331756198387,20.71850393613798,122.1048639126573,0.736640090316738,15204.72,0.1002,95.49,Good,1,0,25.8,67.2,96.7
2025-03-11 03:59:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,81.39288989444415,1.178257938158758,16.58658646325399,4.246991699413014,18.71965057294609,119.9202513651161,0.5742615298024583,12505.27,0.0835,70.41,Good,0,0,23.97,68.7,84.6
2025-03-11 04:00:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,77.65805783976315,2.35584364221269,15.41375549919006,5.196801621641184,20.39572862851901,119.2246897765076,0.794988073452081,12505.28,0.1002,74.18,Good,1,0,23.42,74.6,91.1
2025-03-11 04:01:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,76.20757017997755,2.462097193945966,18.16774500352187,4.547572548026012,20.36161411820494,125.9423748325176,0.8870228407774977,8304.7,0.0167,27.4,Critical,0,0,25.13,69.8,75.5
2025-03-11 04:02:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,77.17638049788873,1.834046826395819,15.839185341443,4.615143508723846,19.71938859511592,116.7282906447245,0.7278389602382433,6105.28,0.2004,69.76,Low,0,36,24.46,69.5,69.0
2025-03-11 04:03:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,77.33340437250361,1.923814488080829,15.64516698950142,5.000089579198315,21.24860080788584,122.93257578809,0.7074080135358083,8304.72,0.0334,29.19,Critical,1,0,27.22,76.4,77.0
2025-03-11 04:04:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,72.25454574399626,1.773841365892712,17.15261856617865,4.961950048978612,19.65745881101354,116.155200436626,0.7343809236293901,12505.3,0.1169,72.56,Good,0,36,26.11,70.4,87.4
2025-03-11 04:05:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,81.93499768357972,2.114796065443247,17.02168764963157,4.435169757473748,20.34731160322071,120.5634260008019,0.7769253667421818,8304.73,0.0501,31.87,Critical,0,38,24.04,86.3,99.6
2025-03-11 04:06:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,77.57619324492084,2.337479763590972,16.92404294235609,5.066196625653256,21.71970781623185,114.0221233588828,0.8462476340966995,12505.32,0.1336,73.72,Good,0,42,25.64,72.3,86.3
2025-03-11 04:07:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,78.78325608634009,1.477168407835688,18.93288919368052,5.38645586434442,21.18602931503876,116.6874142684663,0.7082635668044998,8304.75,0.0668,29.92,Critical,0,35,26.9,73.6,98.0
2025-03-11 04:08:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,80.31093235360908,2.122831559192676,18.15809560430056,4.548663371893687,21.17902593622131,119.5892847721357,0.8138736756579767,12505.33,0.1503,71.26,Good,1,0,22.91,76.5,98.1
2025-03-11 04:09:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,74.39482901609503,1.916998468484256,17.42368793897776,5.508993332339504,18.27623059667483,129.0732458366154,0.7643667505968565,12505.35,0.167,75.6,Good,0,0,23.47,67.5,96.4
2025-03-11 04:10:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,78.88076543277059,2.034018317590007,18.36602585662297,4.375931669948022,20.78718886325198,120.5040193522989,0.8179464429271515,12505.37,0.1837,72.17,Good,1,0,24.98,77.5,94.8
2025-03-11 04:11:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,76.65945980985751,2.137698200502287,16.01694591779074,5.846929657748381,18.68225181354574,128.2733415793335,0.7671998514485964,6105.3,0.2171,72.33,Good,1,0,25.05,76.7,76.9
2025-03-11 04:12:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,80.00472875509234,1.943539268368154,18.21055724781936,4.835495827806606,18.07787753033296,121.1016164584546,0.7913815076378192,8304.77,0.0835,28.22,Critical,0,0,24.92,73.3,90.4
2025-03-11 04:13:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,71.08476751527735,1.968923943978265,18.30120498568927,5.058246798730757,19.89244048057254,118.0645787776253,0.7677541602532133,8304.78,0.1002,32.0,Critical,0,0,24.53,76.4,76.9
2025-03-11 04:14:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,77.17120022249702,1.935837449733608,14.99390628128504,4.243186571005732,18.64355722002261,127.6967826130035,0.7221048938445176,8304.8,0.1169,31.39,Critical,0,36,24.51,77.1,83.4
2025-03-11 04:15:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,75.66205450275791,2.291094860536484,19.99138750874073,4.975145573412276,21.18592657825997,122.1850881103671,0.8955795904056969,12505.38,0.2004,70.93,Good,0,44,25.58,82.2,88.1
2025-03-11 04:16:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,78.76933866890124,2.125627988038249,16.23713258954601,5.091392871087277,21.22180318954299,116.7863920305864,0.7720181342362927,8304.82,0.1336,27.72,Critical,0,0,26.7,87.5,102.2
2025-03-11 04:17:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,78.88471572599236,2.066175061321208,18.18061959841287,4.965535158360202,17.14606064535284,122.3528572970015,0.8165285094974779,8304.83,0.1503,31.31,Critical,0,0,24.28,69.7,69.3
2025-03-11 04:18:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,84.76011921774283,8.219896996296029,27.05971252634233,4.77476756917905,18.75754619063466,118.537026250462,1.0,12505.4,0.0,73.53,Good,0,0,28.66,68.5,97.5
2025-03-11 04:19:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,75.34212826513759,1.886426077036054,19.85135351542774,4.621374192588874,17.810319992123,110.0548290191435,0.8211260055992388,15204.73,0.1169,92.63,Good,0,0,27.94,75.5,88.1
2025-03-11 04:20:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,77.1486870988827,2.269600748101752,18.06866677713767,5.452210647814924,19.30605608511067,124.6798657963281,0.8209168069611721,12505.42,0.0167,75.3,Good,0,41,26.99,64.6,85.0
2025-03-11 04:21:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,74.79278986949805,2.011308971937177,17.27500199423586,5.01232285399918,20.68276350480324,125.4746702782096,0.7543029055854117,8304.85,0.167,28.13,Critical,0,0,25.93,78.2,98.0
2025-03-11 04:22:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,91.5234244867301,6.25761319135611,29.39176522853955,5.616300950606709,19.63656785273242,129.1897101499614,1.0,12505.43,0.0,72.19,Good,0,0,28.01,75.6,91.7
2025-03-11 04:23:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,,6.775636582846289,27.85146052124286,4.789407058082031,19.1153611389993,122.1107184609763,1.0,15204.75,0.0,96.65,Good,0,0,24.56,76.8,85.4
2025-03-11 04:24:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,68.76785193414568,2.311581820762645,16.76326995991174,4.826082122651113,21.95026479021971,118.7563828795873,0.8211430009111768,12505.45,0.0167,72.11,Good,1,0,23.75,73.5,95.7
2025-03-11 04:25:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,76.36638376913417,2.027947501309922,16.41021270599662,5.326237697838465,16.54271424110557,124.1749471368929,0.7819918648755285,8304.87,0.1837,31.05,Critical,0,0,24.21,76.3,77.3
2025-03-11 04:26:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,74.37725182335664,1.846703248941282,13.855289636608,4.350810015198574,21.85530784027734,124.2491018265945,0.6804159084517516,15204.77,0.0167,93.37,Good,0,0,23.5,77.4,78.9
2025-03-11 04:27:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,72.60108918639472,1.233935121183231,18.30806368336717,4.514614655938831,19.18356756026677,128.1914059156821,0.6620909602420926,6105.32,0.2338,71.26,Good,0,0,25.18,76.0,71.8
2025-03-11 04:28:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,73.7846700649988,1.949484523258144,17.8346045099632,5.438993988541266,19.88283648483081,119.7768618846678,0.7732087646109589,8304.88,0.2004,33.12,Critical,0,0,25.45,68.3,74.6
2025-03-11 04:29:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,77.82720874205441,1.902196251254945,20.27238274928509,4.531226428310722,19.20895499341984,119.172105137162,0.7959675724490916,15204.78,0.0334,93.44,Good,0,0,25.3,75.9,93.9
2025-03-11 04:30:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,81.48693915818919,2.117109858318613,18.71811018696073,4.272379593878981,22.31433215830868,116.4222779012074,0.8200038317543936,15204.8,0.0501,96.34,Good,0,0,24.98,84.3,74.5
2025-03-11 04:31:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,78.44260344192841,1.953828431907594,20.66845838834539,5.747410875229236,18.15353225479211,122.687310433626,0.8531591962457771,6105.33,0.2505,71.0,Good,0,42,25.2,76.2,93.6
2025-03-11 04:32:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,75.68557320257524,1.903884482168962,16.60527154416766,4.442472940850318,20.0176045545829,112.2586916588458,0.7314030249686159,12505.47,0.0334,70.87,Good,1,0,27.6,75.7,81.4
2025-03-11 04:33:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,78.87482929962354,1.466180320847834,20.27630066193524,5.073647759331267,20.79115797779,123.8804368643128,0.7466128990650132,12505.48,0.0501,69.77,Low,0,0,25.93,82.8,93.0
2025-03-11 04:34:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,76.13187913034344,1.71800965125498,16.94216724179069,5.027634077089709,17.58349584817225,122.9391756093289,0.7222963424705255,8304.9,0.2171,31.12,Critical,0,0,26.38,71.3,94.9
2025-03-11 04:35:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,75.42738230039996,2.142995312240167,19.55519212358454,3.875748673352766,18.62015274433077,122.9253510122919,0.8418082213093742,6105.35,0.2672,71.82,Good,0,0,25.29,79.4,83.7
2025-03-11 04:36:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,74.05012875007941,2.514772289339808,15.08248321493861,4.893073190732877,19.77773219975266,120.6911261825092,0.8316976737646131,12505.5,0.0668,74.77,Good,1,0,22.58,72.3,76.5
2025-03-11 04:37:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,72.2597636814122,1.970742384876313,18.47027059873238,5.179365299791644,18.67000244797344,127.6648912376554,0.7939258428140249,6105.37,0.2839,72.45,Good,0,0,22.28,80.4,82.8
2025-03-11 04:38:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,76.347512328878,2.098343322072237,14.03062411710818,5.141723752607544,18.77661234317128,124.3599673271343,0.7335694509931263,12505.52,0.0835,75.39,Good,0,0,28.12,79.0,91.2
2025-03-11 04:39:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,77.9934772652057,,17.46572502811649,5.361408273521401,19.47520600538535,116.9646140431215,0.8102981508102541,15204.82,0.0668,92.09,Good,0,0,24.2,72.9,86.0
2025-03-11 04:40:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,86.50211120643718,6.280779241631077,27.86032237826151,4.845003474037826,20.97437199746926,117.0541047515118,1.0,12505.53,0.0,74.79,Good,0,0,24.07,73.7,93.5
2025-03-11 04:41:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,76.2754827053812,,16.95806289753781,5.285001776836864,19.48592333468278,115.6016309329268,0.7910200862029159,6105.38,0.3006,74.27,Good,0,0,25.37,79.9,78.6
2025-03-11 04:42:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,74.6881786540219,1.777852968100352,15.89912474248807,4.724268372767972,21.61763929170942,122.7564166638779,0.7201105494500227,15204.83,0.0835,95.6,Good,0,36,25.83,65.7,96.0
2025-03-11 04:43:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,79.35218875805613,2.259447331547303,19.69223693859187,4.43581303343489,18.50336332601097,114.9993053938002,0.8773291286457162,15204.85,0.1002,96.04,Good,0,0,26.02,72.8,78.0
2025-03-11 04:44:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,73.57808777005044,2.04542091438552,17.79307442030615,4.480908649727507,18.12211660928982,125.4169607179168,0.7864964457337146,15204.87,0.1169,95.53,Good,0,0,27.66,78.1,88.5
2025-03-11 04:45:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,79.8596006183096,2.089535544194432,17.02085870593866,4.415155817921834,22.8895181085817,126.6148665417277,0.7866706835344761,6105.4,0.3173,73.36,Good,1,0,27.25,73.5,89.7
2025-03-11 04:46:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,74.52689916688799,1.765220420774423,18.08379184230856,5.403834387156477,19.01306280850173,115.6049186552477,0.75619508470307,8304.92,0.2338,27.99,Critical,0,0,23.78,75.7,85.0
2025-03-11 04:47:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,75.27827785849803,2.212109707883235,23.27333828389117,4.394170596376577,18.03363198939176,119.0722573270357,0.9241949988270544,8304.93,0.2505,27.4,Critical,0,46,26.45,64.8,100.7
2025-03-11 04:48:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,73.13726134559909,2.625413876369305,20.30700569956309,5.109615536259721,17.38691908734225,120.0831049068121,0.9790458921189186,8304.95,0.2672,32.72,Critical,0,0,24.42,70.7,85.2
2025-03-11 04:49:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,76.03544382367818,1.697626491371538,20.32514733637568,4.893630322371027,21.61265518071341,124.4199158023483,0.769326004892108,6105.42,0.334,73.3,Good,0,38,24.79,78.4,89.3
2025-03-11 04:50:00,M003,Drill,L3,Shift_3_Malam,OP012,Shaft,80.467620986658,1.898072297705743,18.87109263798473,4.958940570619747,19.48804322800991,128.0467168780494,0.8048481624057124,15204.88,0.1336,95.74,Good,0,0,23.36,71.2,71.0
2025-03-11 04:51:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,79.09060122344492,2.069482242250428,18.33297054515429,5.54544291807988,19.6194353974004,111.5725380356571,0.8245936900903346,8304.97,0.2839,30.08,Critical,0,0,22.46,68.5,74.8
2025-03-11 04:52:00,M004,Lathe,L1,Shift_3_Malam,OP012,Bracket,80.48101664108614,2.235921863598745,13.20783542333917,4.824629053113891,19.76119743262004,118.4090964123666,0.749724179007323,6105.43,0.3507,70.3,Good,0,0,24.95,80.3,81.6
2025-03-11 04:53:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,79.11421128969282,1.83213611441316,16.64203930707374,5.244640624619874,21.51941432700467,118.6699165221983,0.7226398989959669,8304.98,0.3006,27.94,Critical,0,36,23.57,77.6,72.9
2025-03-11 04:54:00,M001,CNC,L1,Shift_3_Malam,OP012,Bracket,74.23880751318887,1.150090912957178,17.03885117359505,5.015025340552445,19.73070524903612,112.9966507255673,0.6001424632790525,12505.55,0.0167,73.68,Good,0,0,26.39,69.6,80.0
2025-03-11 04:55:00,M002,Welder,L2,Shift_3_Malam,OP012,Flange,76.5594826726863,2.407756848249208,14.25021587190494,4.939192437746921,23.51608066824894,117.5744499034797,0.8084571577059565,8305.0,0.3173,29.77,Critical,0,0,24.58,75.7,74.8
